"Cell","Site","contra","AltFreq","AltPos","PrMix","PrAve","PrOut","PrSing","WinModels","WinPr","a0","a0.1","a0.2","a0.3","a0.4","a0.5","a0.6","a0.7","a0.8","a0.9","a1","NA.","NA.1","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.10","NA.11","NA.12","NA.13","NA.14","Trial","Mean_Bin_1","Mean_Bin_2","Mean_Bin_3","Mean_Bin_4","Mean_Bin_5","Mean_Bin_6","Mean_Bin_7","Mean_Bin_8","Mean_Bin_9","Mean_Bin_10","Mean_Bin_11","Mean_Bin_12","Mean_Bin_13","Mean_Bin_14","Mean_Bin_15","Mean_Bin_16","Mean_Bin_17","Mean_Bin_18","Mean_Bin_19","Mean_Bin_20","Mean_Bin_21","Mean_Bin_22","Mean_Bin_23","Mean_Bin_24","Min_Max_Min.","Min_Max_1st.Qu.","Min_Max_Median","Min_Max_Mean","Min_Max_3rd.Qu.","Min_Max_Max.","Switch_at_0.1","Switch_at_0.2","Switch_at_0.3","Mean_Bin_25","Mean_Bin_26","Mean_Bin_27","Mean_Bin_28","Mean_Bin_29","Mean_Bin_30","Mean_Bin_31","Mean_Bin_32","Mean_Bin_33","Mean_Bin_34","Mean_Bin_35","Mean_Bin_36","Mean_Bin_37","Mean_Bin_38","Mean_Bin_39","Mean_Bin_40","n_bins"
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.664421443167365,0.662418910804413,0.662616112487457,0.662964837793417,0.668894964188085,0.680191605840919,0.688536750309379,0.689826675033164,0.690169824866776,0.689206831394723,0.68537974957812,0.686646377195504,0.686573462980275,0.682975344387014,0.681946715442708,0.683412480436341,0.684726879823882,0.684182836844122,0.680699537731179,0.682858963578142,0.685722222518049,0.68500781861759,0.683655272444562,0.683065854880581,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.686420930733455,0.688591432220977,0.686905081479229,0.686552779696584,0.690178184137912,0.692221465062119,0.693479381477959,0.694794140190201,0.696331827650007,0.698181895006527,0.699712921067945,0.7010623200907,0.701962378728971,0.703210671830704,0.708791478882785,0.713550148758723,0.712357663706103,0.711401133776816,0.712727749476957,0.712164156112068,0.707487377981777,0.701649108322112,0.696895025575212,0.692153717200862,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.675664918516914,0.675119586238485,0.678854992464645,0.681744139534671,0.684315588312965,0.690631703086112,0.696793777371769,0.695713666980397,0.692844868470552,0.690115021811128,0.687452346506339,0.688617538429439,0.688428875206245,0.689612186240466,0.693451527872852,0.697740600149629,0.693809890826034,0.686472500876583,0.685143823459295,0.686985629512599,0.686602288246022,0.686358891023189,0.68795138532437,0.687836529335195,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.703149904043339,0.702789841772107,0.702674404911923,0.703688938652475,0.706500799622202,0.711288560881224,0.716866518435526,0.721056254839942,0.725516543607134,0.72947457664855,0.729632679823107,0.72741442886472,0.723163596364206,0.719621035854375,0.718217404963379,0.718005551781592,0.716501708374528,0.714857058780809,0.716371976886479,0.715557128681739,0.712360947814689,0.711624532179411,0.712728537836928,0.712671783535642,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.668953272497799,0.667837574288086,0.671742167797304,0.675340271199581,0.677810195747869,0.68154563380306,0.684041665554322,0.681426135465454,0.679903469187441,0.682743497459163,0.681559469144815,0.677635064571595,0.679199472368926,0.682113098474589,0.685271550595496,0.688094541172873,0.689772929074262,0.690895933500186,0.69346073217964,0.693770430836744,0.688462984934318,0.684250179061144,0.681656857906271,0.678475355153747,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.686794911691622,0.690732919547965,0.697449398604015,0.70147493667,0.7013945970792,0.701350450371754,0.701692106668008,0.700186934254478,0.698182431463925,0.697242540451761,0.699998779392269,0.703031798335084,0.702234960147368,0.701229169620246,0.70342996184261,0.705572771535581,0.701026621388559,0.697933221432489,0.702310683354828,0.705632647232366,0.701410839602409,0.696459037488563,0.693534227790204,0.692028387158863,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.649540457827374,0.650715852661881,0.654516427643668,0.654959887212739,0.654915277580132,0.65726308360376,0.659339296218627,0.658999863742228,0.658123895005792,0.661278030005532,0.663553288507918,0.662377050991667,0.661179444026635,0.662348842367119,0.662014088286901,0.656286651324221,0.656096211544288,0.657112425683127,0.656294858926686,0.657943840535007,0.658992073761476,0.659505449862174,0.660288949256087,0.661950515321134,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.650561886377363,0.645596359417921,0.647772848696088,0.652676588749121,0.657786309642393,0.664431757968424,0.667676853612196,0.663023262028123,0.658163240378918,0.657242883938472,0.657269253571178,0.657294138389504,0.659266934819073,0.660762663360182,0.660001295360358,0.658490903592532,0.661560736750762,0.662461437098569,0.658167521457632,0.658326290784873,0.662512820643607,0.665558282455249,0.669146162302091,0.670612213025451,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.665329136211039,0.666318978940152,0.675022713340639,0.682301707801488,0.679222339034189,0.673253109806586,0.669679600536085,0.667403814019328,0.668691956980013,0.672989353008698,0.672285923022205,0.669924286674513,0.665515532121105,0.661256469358342,0.659302987853096,0.659255061869443,0.657590901823482,0.654253654991687,0.650387596193193,0.649810611775479,0.652643185162121,0.655714181505333,0.656738389857646,0.657075816804134,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.638553023798339,0.634065072851286,0.632190612125123,0.633320229007701,0.641044815342683,0.648722255672401,0.65535341509099,0.660851045723804,0.666183862864853,0.666507558586198,0.663601491509622,0.660686160656667,0.65913944869737,0.660400637746303,0.664562430710687,0.668027099083351,0.664760053115609,0.653222611455783,0.642794127054583,0.642779941537654,0.645153971114184,0.645711234041337,0.645039479730453,0.644451265360856,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.66083444872337,0.661455648907676,0.662192710524888,0.665438966964802,0.672095548489535,0.674264518483828,0.674375001643339,0.672330539116071,0.673269315341609,0.678033054032442,0.679160712547447,0.674378525124,0.67321891697847,0.676273727598559,0.677466324082304,0.672932558879965,0.672079653837859,0.669296497289018,0.667005452291069,0.668589252839322,0.669600491868309,0.666556781691872,0.662894648534412,0.662328048699612,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.642754714187067,0.644225605084865,0.637350174406797,0.630368743545901,0.636610798586773,0.642176711109622,0.643001502741092,0.644987209145435,0.647822819085707,0.649482148947929,0.649800868763826,0.649297894075837,0.648227530059286,0.646116146970743,0.642911534282579,0.641689365146771,0.646667074845765,0.648381260781662,0.650944733163772,0.654352736984253,0.654520982851817,0.653035623143494,0.650895741603927,0.64954836826751,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.567782715679377,0.56707990304366,0.564516773021542,0.561586751858164,0.565077896605634,0.571774280153978,0.575987778932419,0.576133516932096,0.576417570599499,0.577277603756877,0.576692495273279,0.574982618148594,0.571433903218509,0.567368673462333,0.561772767942526,0.55765420103896,0.557363041179752,0.558533399779355,0.559330352315041,0.563729983052371,0.569077649312082,0.570893907951626,0.569282019666528,0.566898521029358,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.682673678636347,0.68483875010815,0.685493457368041,0.684477245305064,0.683619563751754,0.683459050849329,0.68519423629683,0.690371600510589,0.694302389949275,0.694743073371865,0.695809482668182,0.694069465926629,0.689233477021404,0.683888188364734,0.678376646195628,0.673519237729576,0.67149825891299,0.669856235228455,0.666918983070019,0.664847186053991,0.669683361350531,0.674933189156277,0.679213590404295,0.683060196664271,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.66387964601414,0.667433188917147,0.663190155884445,0.657001986298666,0.653661500953824,0.652031182140939,0.652025454581573,0.656164385287788,0.658627058260004,0.654506787478243,0.646485703813273,0.64534328150988,0.651529202315562,0.655516528112732,0.657008724434501,0.659073731847982,0.664190525326216,0.673125702972037,0.68146384680089,0.678931432025636,0.670679677452838,0.666865190766625,0.665403571614177,0.664665943935113,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.662518689150041,0.661106595055835,0.660223380167942,0.661232813202886,0.666105495917421,0.66941316771828,0.672294949286764,0.676102103050038,0.680107930084152,0.684579027534611,0.685358237397438,0.68455836180375,0.682708460175316,0.682755652109718,0.686043457130365,0.688029933736385,0.686225365805091,0.689624781990977,0.693768520048928,0.690803728432221,0.685033956723927,0.683619628323627,0.686606844775489,0.689579750487712,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.68886186298902,0.690965627306917,0.688837312139877,0.68666742188271,0.691587949057703,0.699075672052781,0.704600072482948,0.704819194361959,0.703481997033837,0.702044231893498,0.703651426878327,0.7059429807817,0.705056037688402,0.702709419343794,0.702810200935749,0.70571875449302,0.709943753408111,0.716274600584656,0.720842468068017,0.716008436262049,0.707913410310468,0.704690076577817,0.703419837397158,0.703666376560747,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.629361551304264,0.629834055302911,0.62628474118929,0.62080107486189,0.623886324545005,0.633025385191662,0.638455453997904,0.640336107698349,0.641952259318379,0.643076164972003,0.643948139082303,0.644349230293002,0.642631520998241,0.641638019143036,0.641200787428738,0.641805378016135,0.64107756339588,0.635909551379963,0.628802013629316,0.621008040124686,0.620603843887033,0.624284898143651,0.626272601219512,0.628676224846113,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.596231694063593,0.595219437284489,0.595217479002588,0.593983342639905,0.595299908803446,0.598503362898118,0.602013943591171,0.60546936802244,0.607675326398823,0.609736269133573,0.612714860127185,0.609837176316703,0.605929546637217,0.602743865322398,0.600557781823757,0.601189791336742,0.601936841772916,0.600224043142888,0.598788818150862,0.598655222714427,0.599254715028372,0.599902759813865,0.597012057443944,0.593768608878814,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.637818963796846,0.629791832611142,0.631610251149446,0.636006187126538,0.63988084840846,0.642750907233234,0.643990742227552,0.646592512720253,0.648859795184136,0.651607862169606,0.653929731923152,0.652594577448253,0.649903892010396,0.647296792546681,0.643192376108106,0.635796632730125,0.635679811362845,0.640294107512246,0.645696257355465,0.651465361998911,0.652198071161576,0.652203125722006,0.653700396366291,0.655599430305407,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC093011Loc_DoubleSound",0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,"Average",0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.614939537176672,0.610627760548267,0.61349775412417,0.618633370505432,0.624323179721913,0.627794958166621,0.630587914822016,0.632836185597564,0.634979310476558,0.634643675111135,0.627907106285021,0.61940787041596,0.61796711885862,0.618756436879099,0.616723236964744,0.610971071848738,0.608546035095369,0.608199513585711,0.61137079833462,0.615398334867231,0.615349377638196,0.615317236908425,0.615848103580043,0.616643313901509,0.004789,0.07828,0.1873,0.247,0.3809,0.925,1.52932,0.9012,0.48964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.622838731945663,0.624220369472141,0.625968822622817,0.625128787242564,0.628460663601549,0.631727035884332,0.6334006161777,0.631433632221017,0.622233335361853,0.614201002103558,0.609064255914819,0.606708332313146,0.609483186349561,0.613530254988027,0.620760459692453,0.624171637942769,0.622844955004835,0.620048439040897,0.618294915218562,0.614398617138688,0.609018526654774,0.607522796812897,0.609592998900186,0.613585004134386,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.610897107662576,0.608552040951245,0.605599402296643,0.606189795824645,0.609428172699924,0.60978286358409,0.607283665662144,0.603036492545256,0.599734224501091,0.59501527433393,0.588217568787563,0.585535509380983,0.588977370724862,0.594408431566904,0.598313560977921,0.599887832906753,0.599864672354843,0.603226121107583,0.60752957261284,0.607908362296223,0.610919140848817,0.619299177844327,0.6227666876624,0.62066795781516,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.623544903876128,0.624764529209609,0.626867940940401,0.62771888858212,0.630684669869451,0.636903216939391,0.64022099565174,0.630240909132865,0.616900819180449,0.611610180598376,0.607505932467744,0.605254796104351,0.607786927881118,0.605503380808858,0.602236048175011,0.602242885229868,0.602870673850001,0.602457704548365,0.603607255413807,0.606250172514443,0.606619071289278,0.606727330684568,0.607983332528362,0.611594173095192,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.652191499861492,0.652873087830032,0.646421274210129,0.639767071652218,0.639474239048586,0.640458205815409,0.64047613534748,0.637444975569934,0.635727361799049,0.63825543253049,0.643227697566128,0.649729061017644,0.656942662757447,0.662254195221711,0.664404024369125,0.664052686187896,0.663425255954815,0.663574592121773,0.662402349835011,0.658965815444146,0.654286855741267,0.651102674763159,0.650594525196359,0.650993321580879,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.697261780748896,0.703753009931855,0.708371388005716,0.710184671399698,0.710289160008581,0.706294627707918,0.700692970472188,0.696304113177773,0.693823197873779,0.690020801896884,0.68761253782457,0.687497469026892,0.688956400481325,0.688682081611068,0.686726248701288,0.688315679112591,0.692446093365454,0.69563744293166,0.695749463100997,0.695196342161205,0.692660749461422,0.687921962710693,0.683617426920851,0.683196143713921,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.687402931257073,0.68828097077585,0.689955382781754,0.696484790556276,0.702978542767926,0.705268817348007,0.707271451095774,0.706414698865361,0.699172495133367,0.69178300786354,0.689218425011662,0.692473983695624,0.697875209459456,0.698859775915253,0.698430800774894,0.702533116319914,0.708233640607948,0.710819328957648,0.708233750731403,0.704792706792413,0.701084931630941,0.697145433004116,0.692800032154537,0.688735888196475,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.667128256507152,0.668081621985177,0.669173743875116,0.664586031076768,0.66362478224742,0.667861089645004,0.674853061334856,0.682071309992822,0.681214645848374,0.676701394072008,0.671490397761107,0.667989794126524,0.668617328761682,0.67362950697426,0.675943976911659,0.673632612292478,0.671782528855271,0.673411339783,0.673387964908197,0.672792058662843,0.674197548497434,0.675059306373048,0.674067350493878,0.671908316200857,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.696386396889968,0.704336569476521,0.706355053878221,0.701395909745288,0.696603106130951,0.694948341983187,0.693914015041801,0.685078752884094,0.67049968852803,0.659858873315053,0.655283317659172,0.654783314061641,0.659602843050514,0.664136176157553,0.666764147340536,0.665401875220174,0.660824279800999,0.655770195428284,0.654875990813931,0.655052632688895,0.657377626753111,0.662414799175225,0.663123392922537,0.662358994484147,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC090111_1Loc_DoubleSound",0,-1,903,-6,0.088313744,0.661953791,0.005237246,0.244495218,"Average",0.661953791,0.05,0.05,0.05,0.06,0.08,0.09,0.12,0.14,0.12,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.612058597021888,0.610225836744407,0.607859755418474,0.600849358493732,0.596360161521482,0.596416613562902,0.595942845862113,0.596368382679623,0.599021780780354,0.603675800304339,0.606424290898395,0.605640028126013,0.605328973328265,0.61022105526176,0.617417648516162,0.623024642185906,0.625742394164057,0.626864540883654,0.627871714420203,0.627915273182143,0.626791846618314,0.623988859844369,0.620703929115163,0.62040757575699,0.005165,0.05769,0.1338,0.2014,0.2968,0.8926,1.12832,0.62536,0.33012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC072811Loc_DoubleSound",0,-1,903,6,0.073499467,0.03314786,0.661412803,0.23193987,"Outside",0.661412803,0.04,0.05,0.05,0.05,0.06,0.06,0.07,0.08,0.1,0.14,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.834785902616656,0.837657529858304,0.842404512621401,0.845498619645045,0.844826127304359,0.841760865350182,0.838326894725571,0.836851601140043,0.837523303729401,0.839560692096006,0.839038074216953,0.83599268057476,0.833272014927119,0.831852488172005,0.830129592250843,0.828399927116823,0.826214792660377,0.823939879039689,0.821321826570228,0.820863015243509,0.825280509694698,0.828874293243974,0.831081835894912,0.832420747770275,0.001916,0.03878,0.09259,0.1477,0.2112,0.8349,0.863,0.33924,0.12236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
