Cell,Site,contra,AltFreq,AltPos,PrMix,PrAve,PrOut,PrSing,WinModels,WinPr,a0,a0.1,a0.2,a0.3,a0.4,a0.5,a0.6,a0.7,a0.8,a0.9,a1,NA,NA.1,NA.2,NA.3,NA.4,NA.5,NA.6,NA.7,NA.8,NA.10,NA.11,NA.12,NA.13,NA.14
YKIC092911_1Loc_DoubleSound,0,-1,903,-6,0.009466641,0.895761485,3.78E-05,0.094734115,Average,0.895761485,0.05,0.06,0.07,0.09,0.11,0.12,0.11,0.12,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC093011Loc_DoubleSound,0,-1,1100,24,0.018510749,0.969665929,0.002364465,0.009458858,Average,0.969665929,0.07,0.08,0.09,0.11,0.11,0.11,0.1,0.1,0.08,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC093011Loc_DoubleSound,0,-1,500,24,0.747386115,0.159697586,0.013095674,0.079820626,Mixture,0.747386115,0.12,0.12,0.11,0.08,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC093011Loc_DoubleSound,0,-1,903,-24,0.149745501,0.664966854,0.002003583,0.183284061,Average,0.664966854,0.06,0.07,0.07,0.08,0.09,0.11,0.1,0.11,0.12,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC093011Loc_DoubleSound,0,-1,500,-24,0.066829061,0.59000914,0.060107704,0.283054095,Average,0.59000914,0.09,0.1,0.09,0.1,0.11,0.11,0.09,0.1,0.08,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111_1Loc_DoubleSound,0,-1,500,-24,0.000249059,0.999177986,3.32E-05,0.00053974,Average,0.999177986,0.06,0.07,0.08,0.11,0.11,0.13,0.12,0.11,0.09,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111_1Loc_DoubleSound,0,-1,903,-24,0.997651274,0.00058211,2.58E-06,0.001764035,Mixture,0.997651274,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.1,0.11,0.12,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111_1Loc_DoubleSound,0,-1,609,-6,0.01910772,0.927777977,0.012965506,0.040148796,Average,0.927777977,0.1,0.11,0.11,0.11,0.11,0.09,0.1,0.08,0.07,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111_1Loc_DoubleSound,0,-1,1100,-24,0.86032061,0.139645228,4.65E-09,3.42E-05,Mixture,0.86032061,0.05,0.06,0.07,0.07,0.08,0.08,0.1,0.12,0.13,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111_1Loc_DoubleSound,0,-1,500,6,0.674177174,0.161675776,0.022860098,0.141286952,Mixture,0.674177174,0.13,0.11,0.1,0.09,0.1,0.08,0.08,0.07,0.08,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111Loc_DoubleSound,0,-1,609,-6,0.871934723,0.092992102,1.48E-05,0.035058376,Mixture,0.871934723,0.08,0.09,0.08,0.08,0.08,0.09,0.09,0.1,0.11,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111Loc_DoubleSound,0,-1,500,-6,0.129815549,0.525061074,0.07853266,0.266590717,Average,0.525061074,0.1,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100111Loc_DoubleSound,0,-1,1100,24,0.271161867,0.240234598,0.112969282,0.375634253,Single,0.375634253,0.07,0.06,0.07,0.08,0.08,0.09,0.09,0.11,0.11,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100511_1Loc_DoubleSound,0,-1,609,6,0.200895721,0.315445515,0.000915016,0.482743749,Single,0.482743749,0.12,0.11,0.1,0.1,0.1,0.09,0.1,0.08,0.07,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100711Loc_DoubleSound,0,-1,1100,-24,0.034738945,0.640443809,9.79E-05,0.324719388,Average,0.640443809,0.04,0.05,0.06,0.07,0.07,0.1,0.12,0.12,0.13,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100711Loc_DoubleSound,0,-1,903,-24,0.214162955,0.165825694,0.00037226,0.619639091,Single,0.619639091,0.06,0.07,0.07,0.08,0.09,0.08,0.09,0.09,0.1,0.11,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC100711Loc_DoubleSound,0,-1,609,-6,0.281422204,0.480994602,0.040119241,0.197463952,Average,0.480994602,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.1,0.09,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102711Loc_DoubleSound,0,-1,1100,24,0.004145488,0.000593048,0.980458604,0.01480286,Outside,0.980458604,0.42,0.12,0.09,0.08,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102711Loc_DoubleSound,0,-1,1100,-6,0.133848264,0.083739166,0.277135567,0.505277003,Single,0.505277003,0.04,0.03,0.03,0.04,0.05,0.06,0.08,0.1,0.1,0.13,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102711Loc_DoubleSound,0,-1,609,-6,0.149448582,0.071733108,0.297392376,0.481425935,Single,0.481425935,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.08,0.08,0.12,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102711Loc_DoubleSound,0,-1,903,24,0.149777647,0.066284219,0.47983958,0.304098554,Outside,0.47983958,0.23,0.12,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102711Loc_DoubleSound,0,-1,500,-6,0.192975886,0.150214645,0.196147169,0.460662301,Single,0.460662301,0.06,0.05,0.05,0.05,0.06,0.07,0.07,0.11,0.12,0.15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811_1Loc_DoubleSound,0,-1,500,6,1,2.40E-13,1.69E-15,2.33E-12,Mixture,1,0.07,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.08,0.12,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811_1Loc_DoubleSound,0,-1,1100,-6,0.03196599,0.018019825,0.822519775,0.127494411,Outside,0.822519775,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.06,0.07,0.1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811_1Loc_DoubleSound,0,-1,1100,24,0.054357164,0.037798765,0.719442365,0.188401706,Outside,0.719442365,0.42,0.12,0.08,0.07,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811_1Loc_DoubleSound,0,-1,609,-6,0.179396935,0.131354643,0.159924346,0.529324076,Single,0.529324076,0.04,0.05,0.05,0.05,0.06,0.06,0.08,0.07,0.1,0.14,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811_1Loc_DoubleSound,0,-1,903,24,0.158407255,0.172202185,0.140241969,0.52914859,Single,0.52914859,0.24,0.23,0.13,0.09,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811_1Loc_DoubleSound,0,-1,903,-6,0.193373375,0.134360019,0.150915927,0.52135068,Single,0.52135068,0.05,0.05,0.05,0.05,0.06,0.06,0.09,0.09,0.1,0.14,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811Loc_DoubleSound,0,-1,1100,6,0.989535002,0.006615631,0.000542718,0.003306648,Mixture,0.989535002,0.09,0.09,0.08,0.08,0.07,0.08,0.08,0.1,0.1,0.11,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811Loc_DoubleSound,0,-1,1100,-24,0.038905445,0.019637367,0.821584025,0.119873164,Outside,0.821584025,0.04,0.04,0.04,0.04,0.05,0.05,0.07,0.08,0.11,0.15,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811Loc_DoubleSound,0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,Average,0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC102811Loc_DoubleSound,0,-1,609,-6,0.162710792,0.21380713,0.13764451,0.485837568,Single,0.485837568,0.12,0.11,0.11,0.11,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110111_1Loc_DoubleSound,0,-1,1100,6,0.078438559,0.048483117,0.677097734,0.19598059,Outside,0.677097734,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.1,0.15,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110111_1Loc_DoubleSound,0,-1,609,6,0.088727306,0.038067758,0.675442265,0.197762672,Outside,0.675442265,0.06,0.06,0.06,0.06,0.06,0.07,0.08,0.09,0.11,0.13,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110111_1Loc_DoubleSound,0,-1,903,-6,0.148714701,0.185235819,0.204758188,0.461291292,Single,0.461291292,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.08,0.12,0.21,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110111_1Loc_DoubleSound,0,-1,1100,-6,0.176851996,0.142026435,0.289140636,0.391980934,Single,0.391980934,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.11,0.17,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,500,-6,0.015250158,0.931587287,3.53E-05,0.053127245,Average,0.931587287,0.05,0.06,0.07,0.08,0.09,0.12,0.12,0.12,0.11,0.1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,1100,24,0.059869938,0.764846009,0.000146003,0.17513805,Average,0.764846009,0.09,0.1,0.12,0.12,0.12,0.11,0.09,0.08,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,609,-6,0.217785044,0.173957069,0.011203302,0.597054585,Single,0.597054585,0.05,0.06,0.06,0.06,0.07,0.08,0.09,0.11,0.11,0.13,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,1100,-24,0.222559863,0.206065919,0.000484468,0.570889751,Single,0.570889751,0.13,0.13,0.11,0.09,0.1,0.08,0.08,0.08,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,1100,-6,0.21897155,0.179799405,0.041506159,0.559722886,Single,0.559722886,0.05,0.06,0.06,0.06,0.07,0.08,0.08,0.09,0.12,0.14,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,500,24,0.242718482,0.244814863,0.000734036,0.51173262,Single,0.51173262,0.12,0.11,0.11,0.11,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,609,24,0.191862229,0.29948896,0.001361487,0.507287324,Single,0.507287324,0.11,0.1,0.11,0.1,0.1,0.09,0.08,0.09,0.08,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211_1Loc_DoubleSound,0,-1,903,24,0.140401881,0.389167129,0.001005826,0.469425164,Single,0.469425164,0.13,0.12,0.12,0.14,0.11,0.09,0.07,0.06,0.06,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110211Loc_DoubleSound,0,-1,1100,-24,0.999997308,2.13E-06,2.77E-08,5.32E-07,Mixture,0.999997308,0.13,0.14,0.12,0.08,0.07,0.06,0.06,0.06,0.06,0.08,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110311Loc_DoubleSound,0,-1,903,6,0.995432135,0.001272874,7.47E-07,0.003294245,Mixture,0.995432135,0.07,0.07,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.11,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110311Loc_DoubleSound,0,-1,903,24,0.874016866,0.014444297,0.001062686,0.110476151,Mixture,0.874016866,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.1,0.13,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110311Loc_DoubleSound,0,-1,1100,-24,0.0330448,0.804293461,0.013315972,0.149345767,Average,0.804293461,0.03,0.03,0.03,0.03,0.04,0.05,0.06,0.09,0.18,0.25,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110311Loc_DoubleSound,0,-1,500,-24,0.788331931,0.034661142,0.000153865,0.176853063,Mixture,0.788331931,0.2,0.14,0.09,0.1,0.07,0.08,0.07,0.06,0.06,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110311Loc_DoubleSound,0,-1,1100,6,0.127011542,0.083929567,0.198081381,0.59097751,Single,0.59097751,0.03,0.03,0.03,0.04,0.04,0.06,0.06,0.07,0.08,0.12,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110311Loc_DoubleSound,0,-1,500,24,0.396090879,0.034409878,0.203495457,0.366003786,Mixture,0.396090879,0.31,0.12,0.08,0.07,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110411_1Loc_DoubleSound,0,-1,903,6,0.999224579,0.000635578,5.43E-08,0.000139789,Mixture,0.999224579,0.15,0.12,0.09,0.09,0.07,0.07,0.07,0.07,0.08,0.09,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110411_1Loc_DoubleSound,0,-1,500,-24,0.509453829,0.49001658,1.11E-07,0.00052948,Mixture,0.509453829,0.06,0.06,0.07,0.07,0.09,0.1,0.12,0.11,0.11,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110411_2Loc_DoubleSound,0,-1,1100,-24,0.591392661,0.057007349,0.001058106,0.350541884,Mixture,0.591392661,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110411_3Loc_DoubleSound,0,-1,1100,-24,0.135672361,0.070976076,0.474111661,0.319239902,Outside,0.474111661,0.06,0.06,0.06,0.06,0.07,0.08,0.08,0.08,0.09,0.13,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110411_3Loc_DoubleSound,0,-1,609,-24,0.364604114,0.205349241,0.001366035,0.428680611,Single,0.428680611,0.07,0.07,0.08,0.08,0.08,0.09,0.08,0.1,0.1,0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110411Loc_DoubleSound,0,-1,1100,-6,1,5.01E-31,1.62E-50,1.86E-41,Mixture,1,0.1,0.04,0.04,0.05,0.08,0.11,0.1,0.1,0.08,0.12,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110411Loc_DoubleSound,0,-1,903,-6,1,1.01E-23,6.65E-39,4.17E-32,Mixture,1,0.12,0.05,0.05,0.06,0.07,0.07,0.08,0.09,0.12,0.16,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110911Loc_DoubleSound,0,-1,500,-6,0.999992337,3.05E-06,2.78E-08,4.58E-06,Mixture,0.999992337,0.06,0.04,0.04,0.04,0.05,0.06,0.09,0.1,0.12,0.17,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110911Loc_DoubleSound,0,-1,609,-24,0.997220392,9.41E-05,0.001668912,0.001016608,Mixture,0.997220392,0.08,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.08,0.13,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110911Loc_DoubleSound,0,-1,903,-24,0.995543191,0.000557267,0.000453976,0.003445567,Mixture,0.995543191,0.08,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.09,0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110911Loc_DoubleSound,0,-1,500,-24,0.929243398,0.008986925,0.008600933,0.053168744,Mixture,0.929243398,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.08,0.1,0.14,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110911Loc_DoubleSound,0,-1,609,-6,0.858968261,0.012956945,0.017992086,0.110082708,Mixture,0.858968261,0.05,0.05,0.06,0.07,0.06,0.06,0.06,0.07,0.08,0.11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC110911Loc_DoubleSound,0,-1,1100,-6,0.68245965,0.269024756,0.000606593,0.047909001,Mixture,0.68245965,0.06,0.06,0.07,0.07,0.07,0.08,0.09,0.11,0.13,0.14,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_1Loc_DoubleSound,0,-1,500,-6,0.206761762,0.215781694,0.109690989,0.467765555,Single,0.467765555,0.14,0.11,0.1,0.11,0.1,0.09,0.08,0.07,0.08,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_1Loc_DoubleSound,0,-1,609,-6,0.134654482,0.072894421,0.448770716,0.343680382,Outside,0.448770716,0.14,0.12,0.12,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_1Loc_DoubleSound,0,-1,500,6,0.195771377,0.22020249,0.139038036,0.444988097,Single,0.444988097,0.15,0.12,0.11,0.11,0.1,0.08,0.08,0.07,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_2Loc_DoubleSound,0,-1,609,-24,0.69824763,0.214235057,0.003386422,0.084130891,Mixture,0.69824763,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_2Loc_DoubleSound,0,-1,903,-6,0.125207163,0.665187973,0.018012567,0.191592298,Average,0.665187973,0.08,0.08,0.08,0.09,0.1,0.11,0.1,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_2Loc_DoubleSound,0,-1,1100,-6,0.177552039,0.587140266,0.010720564,0.224587131,Average,0.587140266,0.08,0.07,0.09,0.09,0.09,0.11,0.1,0.1,0.1,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_2Loc_DoubleSound,0,-1,500,-24,0.286454015,0.218389031,0.000344893,0.494812062,Single,0.494812062,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.1,0.11,0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_2Loc_DoubleSound,0,-1,500,-6,0.262682549,0.254562469,0.000464658,0.482290324,Single,0.482290324,0.07,0.07,0.08,0.07,0.09,0.08,0.1,0.11,0.11,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011_2Loc_DoubleSound,0,-1,1100,6,0.188249275,0.3266754,0.004796407,0.480278919,Single,0.480278919,0.1,0.11,0.1,0.1,0.11,0.09,0.09,0.09,0.08,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011Loc_DoubleSound,0,-1,1100,-6,0.999996871,2.51E-06,2.45E-11,6.24E-07,Mixture,0.999996871,0.11,0.1,0.08,0.08,0.07,0.08,0.08,0.08,0.1,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011Loc_DoubleSound,0,-1,903,-6,0.393236312,0.457515486,0.02575196,0.123496243,Average,0.457515486,0.1,0.09,0.09,0.1,0.09,0.1,0.1,0.09,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111011Loc_DoubleSound,0,-1,609,-6,0.457025398,0.258149523,0.051405181,0.233419897,Mixture,0.457025398,0.11,0.1,0.09,0.1,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111111_2Loc_DoubleSound,0,-1,500,-6,0.220820411,0.232630126,0.007477135,0.539072328,Single,0.539072328,0.06,0.06,0.06,0.07,0.08,0.08,0.1,0.1,0.12,0.15,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111111_2Loc_DoubleSound,0,-1,1100,-6,0.234371041,0.220987359,0.067694538,0.476947062,Single,0.476947062,0.06,0.06,0.06,0.07,0.07,0.08,0.09,0.11,0.12,0.14,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111111_3Loc_DoubleSound,0,-1,1100,-6,0.243024159,0.155689067,0.104748355,0.496538418,Single,0.496538418,0.06,0.07,0.06,0.06,0.07,0.08,0.08,0.09,0.11,0.14,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC111111_3Loc_DoubleSound,0,-1,500,-6,0.217074982,0.380711867,0.00021687,0.40199628,Single,0.40199628,0.06,0.08,0.07,0.08,0.09,0.09,0.1,0.11,0.1,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC113011Loc_DoubleSound,0,-1,1100,24,0.228198306,0.156524886,0.033076234,0.582200573,Single,0.582200573,0.19,0.12,0.12,0.1,0.1,0.08,0.07,0.06,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC113011Loc_DoubleSound,0,-1,500,24,0.292654763,0.130176814,0.012694815,0.564473609,Single,0.564473609,0.18,0.13,0.1,0.09,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC113011Loc_DoubleSound,0,-1,903,24,0.219953792,0.181184797,0.038031604,0.560829808,Single,0.560829808,0.19,0.12,0.11,0.11,0.09,0.08,0.07,0.06,0.05,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC113011Loc_DoubleSound,0,-1,609,-6,0.522439294,0.252575141,0.00027599,0.224709575,Mixture,0.522439294,0.06,0.07,0.08,0.08,0.09,0.09,0.1,0.1,0.1,0.11,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC120111_1Loc_DoubleSound,0,-1,1100,6,0.972479458,0.0170568,0.000202756,0.010260986,Mixture,0.972479458,0.11,0.11,0.13,0.12,0.09,0.08,0.07,0.06,0.07,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC120111Loc_DoubleSound,0,-1,1100,6,0.984245716,0.015726946,1.01E-09,2.73E-05,Mixture,0.984245716,0.13,0.09,0.09,0.08,0.09,0.1,0.11,0.1,0.09,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC120211_1Loc_DoubleSound,0,-1,500,-6,0.029271876,0.652510474,0.000161739,0.318055912,Average,0.652510474,0.05,0.05,0.07,0.08,0.09,0.1,0.11,0.12,0.1,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC120211_1Loc_DoubleSound,0,-1,1100,-6,0.204234347,0.15265311,0.038511931,0.604600612,Single,0.604600612,0.05,0.05,0.05,0.06,0.06,0.08,0.08,0.1,0.11,0.16,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC120211Loc_DoubleSound,0,-1,1100,24,0.080376241,0.706002388,6.12E-05,0.21356017,Average,0.706002388,0.1,0.1,0.11,0.11,0.11,0.1,0.09,0.08,0.07,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC120211Loc_DoubleSound,0,-1,609,6,0.35611422,0.363962748,0.027614791,0.252308242,Average,0.363962748,0.09,0.08,0.08,0.09,0.09,0.1,0.09,0.09,0.09,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140109Loc_DoubleSound,1,1,500,24,0.990913526,0.002040974,1.84E-06,0.007043655,Mixture,0.990913526,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.08,0.1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140110Loc_DoubleSound,1,1,500,24,0.384772508,0.063519838,0.141422558,0.410285095,Single,0.410285095,0.05,0.06,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.12,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140121Loc_DoubleSound,1,1,500,24,0.009809984,0.990094783,8.22E-07,9.44E-05,Average,0.990094783,0.08,0.08,0.11,0.11,0.1,0.11,0.1,0.1,0.08,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140121Loc_DoubleSound,1,1,500,6,0.468787449,0.154246113,0.069689486,0.307276952,Mixture,0.468787449,0.12,0.12,0.11,0.09,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140121Loc_DoubleSound,1,1,1988,6,0.352397896,0.265645025,0.062455913,0.319501166,Mixture,0.352397896,0.13,0.12,0.11,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140124Loc_DoubleSound,2,1,500,24,0.999999329,6.65E-07,6.43E-10,5.03E-09,Mixture,0.999999329,0.11,0.17,0.14,0.11,0.08,0.07,0.06,0.05,0.05,0.06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140128Loc_DoubleSound,1,1,500,6,0.963059489,0.036558554,2.84E-05,0.000353566,Mixture,0.963059489,0.11,0.11,0.11,0.08,0.09,0.07,0.08,0.08,0.08,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140128Loc_DoubleSound,2,1,500,6,0.240620479,0.610281861,0.003401855,0.145695805,Average,0.610281861,0.09,0.09,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140128Loc_DoubleSound,2,1,500,24,0.511276158,0.468159885,0.00265305,0.017910907,Mixture,0.511276158,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140130Loc_DoubleSound,1,1,500,24,0.0743027,0.9256973,7.06E-31,2.94E-14,Average,0.9256973,0.05,0.06,0.09,0.13,0.11,0.11,0.1,0.09,0.1,0.09,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140130Loc_DoubleSound,1,1,1100,24,0.061166029,0.080494749,0.002320754,0.856018469,Single,0.856018469,0.05,0.05,0.05,0.06,0.07,0.08,0.07,0.08,0.11,0.14,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140219Loc_DoubleSound,2,1,1100,-6,0.999728482,0.000247309,2.14E-09,2.42E-05,Mixture,0.999728482,0.15,0.12,0.09,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140219Loc_DoubleSound,2,1,1100,6,0.59230542,0.116038544,0.000365139,0.291290897,Mixture,0.59230542,0.06,0.06,0.07,0.07,0.07,0.08,0.09,0.1,0.11,0.13,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
